article_id,article_has_bias,sentence_text,sentence_has_bias
fox_059,1,"He has called for ""bombing the daylights"" out of Islamic State targets in the Middle East, though he says American troops should be deployed to the region only as part of an international coalition that includes nations such as Saudi Arabia and Jordan.",0
fox_059,1,"But whatever the issue, Huckabee, also an author, wraps his appeal as a pitch to everyday Americans who he says ""don't feel like anybody understands or knows who they are, much less cares what's happening to them.""",1
fox_059,1,"Evangelical Christian voters helped Huckabee win the Iowa caucuses in 2008 and finish a strong second in South Carolina, the largest of the early-voting states.",0
fox_059,1,He would need to replicate that early success to create an opening to build a wider coalition and compete deep into the primary schedule.,0
fox_060,1,"The congressional committee probing the Benghazi attacks has formally requested that Hillary Clinton appear for an interview on her use of a personal email and server for official business while secretary of state, after learning the server had been wiped ""clean.""",0
fox_060,1,Committee Chairman Rep.,0
fox_060,1,"Trey Gowdy, R-S.C., made the request in a letter sent Tuesday to Clinton's lawyer.",0
fox_060,1,"Gowdy asked that Clinton agree to a ""transcribed"" interview -- and repeated a March 16 request for her to surrender her server so it can be examined by the State Department’s inspector general.",0
fox_060,1,"Gowdy said Friday that Clinton, the presumptive Democratic front-runner in the 2016 presidential race, has yet to adequately respond to the subpoena request for the server.",0
fox_060,1,He said the committee learned she had “unilaterally decided” to wipe it clean and permanently delete all emails.,1
fox_060,1,"“This committee is left with no alternative but to request Secretary Clinton appear before this committee for a transcribed interview to better understand decisions the secretary made relevant to the creation, maintenance, retention, and ultimately deletion of public records,” Gowdy wrote to Clinton attorney David Kendall on Tuesday.",0
fox_060,1,"Earlier this month, Clinton acknowledged that she sent or received roughly 60,000 related emails, turning over roughly half to the State Department and deleting about the same number of “personal” ones.",0
fox_060,1,"The South Carolina Republican set a deadline of May 1 for the interview and restated the committee is interested only in the deleted emails relating to Clinton’s response as secretary of state to the 2012 terror attacks on a U.S. outpost in Benghazi, Libya, in which four Americans were killed.",0
fox_060,1,"“The committee believes a transcribed interview would best protect Secretary Clinton’s privacy, the security of the information queried, and the public’s interest in ensuring this committee has all information needed to accomplish the task set before it,” Gowdy also wrote in the letter.",0
fox_060,1,"Gowdy suggested Monday that he wants to have ""separate conversations"" with Clinton about Benghazi and the emails, in light of her wiping clean the server.",0
fox_060,1,"""I need to ask what she did (with the server) and when she did it and importantly why she did it,” he said on Fox News' ""On the Record with Greta Van Susteren.""",0
fox_060,1,He also suggested on the show and in the letter that efforts to get Clinton to comply with the requests might require the full weight of the Republican-led House and that he will confer with House Speaker John Boehner about whether another committee will be involved.,0
fox_060,1,Clinton has not yet announced a presidential bid.,0
nyt_060,1,WASHINGTON — The chairman of the House committee investigating the Benghazi attacks asked Hillary Rodham Clinton on Tuesday to appear for a private interview about her exclusive use of a personal email account when she was secretary of state.,0
nyt_060,1,Mrs.,0
nyt_060,1,"Clinton’s “email arrangement with herself is highly unusual, if not unprecedented,” the committee’s chairman, Representative Trey Gowdy, Republican of South Carolina, wrote in a letter to Mrs.",0
nyt_060,1,Clinton’s lawyer Tuesday morning.,0
nyt_060,1,He added that Mrs.,0
nyt_060,1,"Clinton’s disclosure last week that all of the emails from the personal account had been deleted “only exacerbates our need to better understand what the secretary did, when she did it and why she did it.”",0
nyt_060,1,"The emails were on a server at her home in Chappaqua, N.Y. Mr. Gowdy had asked Mrs.",0
nyt_060,1,"Clinton to turn over that server to a neutral third party, like the State Department’s inspector general, to determine which emails were personal and which were government records.",0
nyt_060,1,"But in a letter to Mr. Gowdy on Friday, a lawyer for Mrs.",0
nyt_060,1,Clinton said there was no need to turn over the server because an examination of it showed that it had no copies of emails she sent during her time as secretary of state.,0
nyt_060,1,"In October, the State Department asked former secretaries of state dating back to Madeleine Albright to provide it with any government records — like emails — they might have in their possession.",0
nyt_060,1,The lawyer for Mrs.,0
nyt_060,1,"Clinton, David Kendall, said that in response to that request, Mrs.",0
nyt_060,1,"Clinton’s representatives had determined which of her roughly 60,000 emails were personal and private.",0
nyt_060,1,"Then, he said, a setting on the email account was changed to retain only messages sent in the previous two months.",0
nyt_060,1,Since the report by The New York Times on March 2 that Mrs.,0
nyt_060,1,"Clinton used only a personal email account and did not even have a government account, she seems to have provided two answers about whether she still has copies of her emails.",0
nyt_060,1,"At a news conference at the United Nations a little more than a week after The Times’s report, Mrs.",0
nyt_060,1,Clinton first said she “chose not to keep” her private personal emails.,0
nyt_060,1,"But she then said that the server, which contained personal communications of her husband, former President Bill Clinton, “will remain private.”",0
nyt_060,1,"Mr. Gowdy said the committee believed that “a transcribed interview would best protect Secretary Clinton’s privacy, the security of the information queried and the public’s interest in ensuring this committee has all information needed to accomplish the task set before it.”",0
nyt_060,1,But Mrs.,0
nyt_060,1,Clinton indicated on Tuesday that she wanted to give her testimony in a public setting.,0
nyt_060,1,"In a written statement, a spokesman for her said she had told the committee months ago that she was prepared to testify at a public hearing.",0
nyt_060,1,"“It is by their choice that hasn’t happened,” said the spokesman, Nick Merrill.",0
nyt_060,1,"“To be clear, she remains ready to appear at a hearing open to the American public.”",0
nyt_060,1,"The committee’s ranking member, Elijah E.",0
nyt_060,1,"Cummings, Democrat of Maryland, said the panel should hold a public hearing instead of a private interview.",0
nyt_060,1,"“Rather than drag out this political charade into 2016 and selectively leak portions of a closed-door interview, the committee should schedule the public hearing, make her records public and refocus its efforts on the attacks in Benghazi,” he said.",0
