article_id,article_bias,text,discourse_role,prev_discourse_role,next_discourse_role,has_bias,annotations
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"Fox added, ""It is not to defend our race, it is not to defend our creed, but to defend the same nation that is hosting you.",Distant_Evaluation,Distant_Evaluation,Distant_Evaluation,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"This nation is going to fail if it falls into the hands of a crazy man.""",Distant_Evaluation,Distant_Evaluation,Speech,True,"[{'txt': 'crazy man', 'bias': 'lex', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Vicente_Fox', 'id': 'p8'}]"
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"The former Mexican president, who led the country from 2000 to 2006, also questioned Trump’s allegiance to the Republican party, or, for that matter, any political party.",Speech,Distant_Evaluation,Distant_Evaluation,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"""He’s not a Republican.",Distant_Evaluation,Speech,Speech,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"Absolutely not,” Fox said.",Speech,Distant_Evaluation,Distant_Evaluation,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,“Those are not Republican principles.,Distant_Evaluation,Speech,Distant_Evaluation,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,He is not a Democrat.,Distant_Evaluation,Distant_Evaluation,Cause_General,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,He is just himself.,Cause_General,Distant_Evaluation,Distant_Evaluation,True,"[{'txt': 'He is just himself. He is egocentric', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Vicente_Fox', 'id': 'p11'}]"
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"He is egocentric.""",Distant_Evaluation,Cause_General,Distant_Evaluation,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"The comments from Fox echo those of his successor, Felipe Calderón, who a week ago asserted that Mexico will not pay for a border wall.",Distant_Evaluation,Distant_Evaluation,Cause_General,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"“Mexican people, we are not going to pay a single cent for such a stupid wall!",Cause_General,Distant_Evaluation,Distant_Evaluation,True,"[{'txt': 'stupid', 'bias': 'lex', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'ind_pro', 'quote': 'yes', 'speaker': 'Felipe_Calder', 'id': 'p13'}]"
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"And it's going to be completely useless,” Calderón told CNBC.",Distant_Evaluation,Cause_General,Speech,True,"[{'txt': ""And it's going to be completely useless"", 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'ind_pro', 'quote': 'yes', 'speaker': 'Felipe_Calder', 'id': 'p14'}]"
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"For months, Trump has stood by his initial comments about building a border wall and getting Mexico to pay for it.",Speech,Distant_Evaluation,Cause_General,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"The morning after Calderón made the comments, the GOP front-runner appeared on MSNBC's ""Morning Joe.""",Cause_General,Speech,Cause_General,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"“I heard the head of Mexico said ‘no way,’ and I said, ‘Now the wall just got taller,” Trump said.",Cause_General,Cause_General,Speech,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,Fox’s interview on Fusion comes about 6 months after Ramos had his own very public skirmish with Trump in which the Spanish-language news icon confronted the billionaire during a press conference in Iowa – prompting the candidate's security team to remove Ramos from the room.,Speech,Cause_General,Cause_General,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,Ramos later returned and Trump took several of his questions.,Cause_General,Speech,Cause_General,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"“He tried to silence me,” the Mexican-born journalist told Fox News’ Megyn Kelly in August.",Cause_General,Cause_General,Speech,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"“And in this country, you cannot do that.",Speech,Cause_General,Distant_Evaluation,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,I’m a citizen.,Distant_Evaluation,Speech,Speech,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,I’m an immigrant.,Speech,Distant_Evaluation,Speech,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,I’m a reporter.,Speech,Speech,Speech,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"And I have the right in this country to ask any question I want, to whomever I want.”",Speech,Speech,Distant_Evaluation,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,Ramos’ interview with Fox also occurred as U.S. Vice President Joe Biden paid a visit to Mexico for an economic summit.,Distant_Evaluation,Speech,Cause_General,False,[]
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"Biden made a thinly-veiled attack on Trump on Thursday, decrying the reality TV star’s ""dangerous"" rhetoric.",Cause_General,Distant_Evaluation,Cause_General,True,"[{'txt': 'the reality TV star’s', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p25'}]"
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"""Some of the rhetoric coming from some presidential candidates of the other team are, I think, dangerous, damaging and incredibly ill-advised,"" Biden said, according to AFP.",Cause_General,Cause_General,Distant_Evaluation,True,"[{'txt': 'dangerous, damaging and incredibly ill-advised', 'bias': 'inf', 'polarity': 'neg', 'target': 'Donald_Trump', 'aim': 'dir', 'quote': 'yes', 'speaker': 'other_anti', 'id': 'p26'}]"
b87c6669-56a3-4f2d-b3b9-fbf4dfa80ffa,conservative,"""I'm here to tell you: They do not, they do not, they do not represent the view of the vast majority of the American people.”",Distant_Evaluation,Cause_General,NONE,False,[]
16e15add-59e5-468a-af38-bfff42466f18,liberal,"WASHINGTON -- With presumptive Democratic presidential nominee Hillary Clinton officially reaching the number of delegates required for the nomination, President Barack Obama congratulated her on Tuesday evening, and signaled that the campaign of rival Sen.",Distant_Expectations_Consequences,NONE,Main,False,[]
16e15add-59e5-468a-af38-bfff42466f18,liberal,Bernie Sanders (I-Vt.) might be coming to an end.,Main,Distant_Expectations_Consequences,Distant_Expectations_Consequences,False,[]
16e15add-59e5-468a-af38-bfff42466f18,liberal,"According to the White House, Obama spoke to both Clinton and Sanders by phone following Tuesday's primaries and caucuses and will meet with Sanders on Thursday, at Sanders' request.",Distant_Expectations_Consequences,Main,Main,False,[]
16e15add-59e5-468a-af38-bfff42466f18,liberal,"""The President congratulated Secretary Clinton for securing the delegates necessary to clinch the Democratic Nomination for President.",Main,Distant_Expectations_Consequences,Distant_Evaluation,False,[]
16e15add-59e5-468a-af38-bfff42466f18,liberal,"Her historic campaign inspired millions and is an extension of her lifelong fight for middle-class families and children,"" White House Press Secretary Josh Earnest said in a statement.",Distant_Evaluation,Main,Speech,True,"[{'txt': 'historic', 'bias': 'lex', 'polarity': 'pos', 'target': 'Hillary_Clinton', 'aim': 'dir', 'quote': 'yes', 'speaker': 'other_pro', 'id': 'p3'}, {'txt': 'Her historic campaign inspired millions', 'bias': 'inf', 'polarity': 'pos', 'target': 'Hillary_Clinton', 'aim': 'dir', 'quote': 'yes', 'speaker': 'other_pro', 'id': 'p3'}]"
16e15add-59e5-468a-af38-bfff42466f18,liberal,"""The President thanked Senator Sanders for energizing millions of Americans with his commitment to issues like fighting economic inequality and special interests' influence on our politics.""",Speech,Distant_Evaluation,Speech,True,"[{'txt': '""The President thanked Senator Sanders for energizing millions of Americans with his commitment to issues like fighting economic inequality and special interests\' influence on our politics.""', 'bias': 'inf', 'polarity': 'pos', 'target': 'Bernie_Sanders', 'aim': 'dir', 'quote': 'yes', 'speaker': 'other_pro', 'id': 'p4'}]"
16e15add-59e5-468a-af38-bfff42466f18,liberal,"Obama will meet with Sanders in Washington on Thursday, the same day the Vermont senator plans to hold a rally there.",Speech,Speech,Distant_Expectations_Consequences,False,[]
16e15add-59e5-468a-af38-bfff42466f18,liberal,"The meeting was arranged ""at Senator Sanders' request,"" Earnest said, and the two will discuss ""how to build on the extraordinary work he has done to engage millions of Democratic voters, and to build on that enthusiasm in the weeks and months ahead.""",Distant_Expectations_Consequences,Speech,Speech,True,"[{'txt': 'extraordinary', 'bias': 'lex', 'polarity': 'pos', 'target': 'Bernie_Sanders', 'aim': 'dir', 'quote': 'yes', 'speaker': 'other_pro', 'id': 'p6'}]"
16e15add-59e5-468a-af38-bfff42466f18,liberal,"Obama has yet to make an endorsement in the race, but White House officials have said that it could come as early as this week.",Speech,Distant_Expectations_Consequences,Distant_Expectations_Consequences,False,[]
16e15add-59e5-468a-af38-bfff42466f18,liberal,"In recent months, Obama has privately suggested that Sanders drop out of the race to help Democrats unite around Clinton and prepare for the general election.",Distant_Expectations_Consequences,Speech,Distant_Evaluation,False,[]
16e15add-59e5-468a-af38-bfff42466f18,liberal,"He has also shown an eagerness to assail presumptive GOP nominee Donald Trump, which could be an important asset in helping Clinton defeat Trump in the general election.",Distant_Evaluation,Distant_Expectations_Consequences,NONE,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,"President Obama formally endorsed Hillary Clinton to succeed him in the White House Thursday, saying she has the ""courage"" for the job and vowing to hit the campaign trail for her soon -- in a video message posted just moments after meeting with her primary rival Bernie Sanders.",Cause_General,NONE,Main,True,"[{'txt': '""courage""', 'bias': 'lex', 'polarity': 'pos', 'target': 'Hillary_Clinton', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Barack_Obama', 'id': 'p0'}]"
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,"""I know how hard this job can be.",Main,Cause_General,Speech,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,"That’s why I know Hillary will be so good at it,"" the president said, in the video posted on Clinton's campaign site.",Speech,Main,Speech,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,"""In fact, I don’t think there’s ever been someone so qualified to hold this office.""",Speech,Speech,Speech,True,"[{'txt': 'I don’t think there’s ever been someone so qualified to hold this office', 'bias': 'inf', 'polarity': 'pos', 'target': 'Hillary_Clinton', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Barack_Obama', 'id': 'p3'}]"
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,"The president made clear he would no longer stand on the sidelines, even as Vermont Sen.",Speech,Speech,Main,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,"Sanders vows to stick out the race at least through the final primary in Washington, D.C., next Tuesday.",Main,Speech,Distant_Expectations_Consequences,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,The Clinton campaign separately announced that she and Obama would campaign together June 15 in Green Bay.,Distant_Expectations_Consequences,Main,Main,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,"Clinton tweeted that she's ""fired up.""",Main,Distant_Expectations_Consequences,Distant_Evaluation,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,Presumptive GOP nominee Donald Trump immediately fired back.,Distant_Evaluation,Main,Cause_General,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,To which the Clinton campaign tweeted: “Delete your account.”,Cause_General,Distant_Evaluation,Distant_Evaluation,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,"Meanwhile, Vice President Joe Biden voiced his support of Hillary Thursday evening at the American Constitution Society's national convention.",Distant_Evaluation,Cause_General,Main,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,"""Anybody who thinks that whoever the next president is -- and God willing, in my view, it will be Secretary Clinton.""",Main,Distant_Evaluation,Speech,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,"The White House, meanwhile, said Obama recorded the video on Tuesday, the day Clinton effectively wrapped up the nomination.",Speech,Main,Distant_Evaluation,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,The video was released shortly after Obama met in the Oval Office with Sanders.,Distant_Evaluation,Speech,Cause_General,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,"Sanders afterward struck a conciliatory tone Thursday, saying he plans to meet soon with Clinton to discuss how they can “work together to defeat Donald Trump.”",Cause_General,Distant_Evaluation,Speech,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,"The Vermont senator said he still plans to compete in next Tuesday’s Washington, D.C., primary, the final contest on the calendar.",Speech,Cause_General,Distant_Expectations_Consequences,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,And he said he plans to take his message “to the Democratic National Convention” in July.,Distant_Expectations_Consequences,Speech,Distant_Expectations_Consequences,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,"He did not, however, say specifically whether he would still be an active candidate by then, taking no questions from the press before heading over to a meeting with Senate Minority Leader Harry Reid.",Distant_Expectations_Consequences,Distant_Expectations_Consequences,Cause_General,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,The meeting with Obama was private.,Cause_General,Distant_Expectations_Consequences,Cause_General,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,"They met for over an hour, and Fox News is told no staff or aides were present.",Cause_General,Cause_General,Cause_General,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,"But his tone, compared with his defiant speech early Wednesday after Clinton clinched the Democratic nomination, appeared to soften.",Cause_General,Cause_General,Distant_Evaluation,True,"[{'txt': 'compared with his defiant speech early Wednesday after Clinton clinched the Democratic nomination', 'bias': 'inf', 'polarity': 'neg', 'target': 'Bernie_Sanders', 'aim': 'dir', 'quote': 'no', 'speaker': '', 'id': 'p19'}]"
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,"While offering no endorsement himself, Sanders said he spoke with Clinton and congratulated her “on her very strong campaign.”",Distant_Evaluation,Cause_General,Speech,True,"[{'txt': 'strong', 'bias': 'lex', 'polarity': 'pos', 'target': 'Hillary_Clinton', 'aim': 'dir', 'quote': 'yes', 'speaker': 'Bernie_Sanders', 'id': 'p20'}]"
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,And Sanders thanked Obama for his “impartiality” throughout the process.,Speech,Distant_Evaluation,Distant_Evaluation,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,He said he and Vice President Biden lived up to their pledge not to put their “thumb on the scales.”,Distant_Evaluation,Speech,Distant_Evaluation,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,White House spokesman Josh Earnest later said Sanders has the right to make campaign decisions on his own timeline.,Distant_Evaluation,Distant_Evaluation,Distant_Evaluation,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,"Another former primary candidate, ex-Maryland Gov.",Distant_Evaluation,Distant_Evaluation,Cause_General,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,"Martin O'Malley, did endorse Clinton, saying ""it is time now to unite our party.""",Cause_General,Distant_Evaluation,Distant_Evaluation,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,"Clinton and Obama, along with other party leaders, are eager to bring Sanders – and his supporters – into the fold.",Distant_Evaluation,Cause_General,Distant_Expectations_Consequences,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,The president's endorsement reflects their desire to unify as the general election battle between Clinton and presumptive rival Trump intensifies.,Distant_Expectations_Consequences,Distant_Evaluation,Distant_Evaluation,False,[]
6871de7a-47d9-4401-915c-9f75f50c3e9e,conservative,"Sanders acknowledged a common political enemy, railing against Trump in his brief remarks to reporters Thursday afternoon and saying he’ll do everything in his power to prevent Trump’s election.",Distant_Evaluation,Distant_Expectations_Consequences,Speech,False,[]
